reaction,server_x,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds,server_y,converged,error,best_ts_method,branch,execution_time
rmg_rxn_16644,Zeus,C[C]=N,COCCC=O,6,1,2,False,5,2,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,1190.0
rmg_rxn_16514,Zeus,C[CH]O,CC=N,4,1,1,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16514,Zeus,C[CH]O,CC=N,4,1,1,False,3,1,0,Zeus,True,,heuristics,crest,3843.0
rmg_rxn_16414,Zeus,C[CH]NO,[CH2]OCOC=C,6,1,3,False,7,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,11763.0
rmg_rxn_16275,Zeus,ON=[CH],[NH-][NH2+]C(=[C]C)[CH2],5,3,1,False,5,2,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,24488.0
rmg_rxn_16771,Zeus,CC=N,CC[NH],4,2,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16771,Zeus,CC=N,CC[NH],4,2,0,False,3,1,0,Zeus,True,,heuristics,crest,3203.0
rmg_rxn_16551,Zeus,CC=N,[CH]1OCCCO1,6,1,2,False,7,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,1398.0
rmg_rxn_16612,Zeus,C[C]=N,C#CC,5,1,0,False,2,1,1,Zeus,False,Could not calculate dihedral angle,,crest_debug_statement,
rmg_rxn_16301,Zeus,[O]N=[N],C[CH]NO,2,3,2,False,4,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10274.0
rmg_rxn_16586,Zeus,C[C]=N,CCCO,5,1,1,False,4,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,907.0
rmg_rxn_16298,Zeus,[O],C[CH]NO,2,1,2,False,3,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,1336.0
rmg_rxn_16405,Zeus,CN=N,[O-][NH+][CH]C,3,3,1,False,4,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,12617.0
rmg_rxn_16446,Zeus,C[CH2],C[CH]NO,4,1,1,False,4,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,12243.0
rmg_rxn_16377,Zeus,C[CH]NO,[CH2]OCCC[O],6,1,3,False,8,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,12139.0
rmg_rxn_16335,Zeus,[O]O,[O-][NH+][CH]C,2,1,3,False,4,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10740.0
rmg_rxn_16629,Zeus,[O-][NH+]([NH])C,C[C]=N,3,3,1,False,4,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest_debug_statement,4325.0
rmg_rxn_16360,Zeus,C[CH]NO,[C]1=C[CH]CC=C1,8,1,1,False,7,2,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10531.0
rmg_rxn_16598,Zeus,[O]O,C[C]=N,2,1,2,False,2,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,320.0
rmg_rxn_16482,Zeus,[O]N=[N],CC=N,2,3,1,False,2,2,0,Zeus,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_16552,Zeus,S,C[C]=N,2,1,0,False,1,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,311.0
rmg_rxn_16353,Zeus,C[CH]NO,[CH2]OCCC,6,1,2,False,7,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10845.0
rmg_rxn_16568,Zeus,CC=N,[CH]=C=[C]C,6,1,0,False,2,3,0,Zeus,False,Reactant mol combinations - Heuristics,,crest,
rmg_rxn_16768,Zeus,C[C]=N,CSC[CH2],5,1,0,False,4,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,3693.0
rmg_rxn_16671,Zeus,CC=[N],[O-][NH+]=CC,4,2,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16671,Zeus,CC=[N],[O-][NH+]=CC,4,2,1,False,3,2,0,Zeus,False,Could not determine likely TS conformer,,crest,15624.0
rmg_rxn_16782,Zeus,C[C]=N,[CH2]CCOC,6,1,1,False,5,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,2025.0
rmg_rxn_16659,Zeus,CC=N,[CH2]O[CH]CCO,6,1,2,False,6,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,8047.0
rmg_rxn_16546,Zeus,C[C]=N,CCCOCC,7,1,1,False,6,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,1772.0
rmg_rxn_16443,Zeus,[O-][NH+][CH]C,C[C]C,5,1,1,False,5,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10857.0
rmg_rxn_16266,Zeus,[NH-][NH2+]C(=[C]C)[CH2],CC=CC1C=CCC=C1,13,2,0,False,10,4,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,20220.0
rmg_rxn_16687,Zeus,C[C]=N,CCCOC[O],6,1,2,False,6,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,3210.0
rmg_rxn_16679,Zeus,CC=N,[CH2]OCCC[O],6,1,2,False,6,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,8305.0
rmg_rxn_16714,Zeus,CN=N,CC=[N],3,3,0,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16714,Zeus,CN=N,CC=[N],3,3,0,False,2,2,0,Zeus,True,,heuristics,crest,3593.0
rmg_rxn_16513,Zeus,CC[O],CC=N,4,1,1,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16513,Zeus,CC[O],CC=N,4,1,1,False,3,1,0,Zeus,True,"Reactant or Product did not converge, but TS did",heuristics,crest,24888.0
rmg_rxn_16549,Zeus,C[C]=N,C1COCOC1,6,1,2,False,7,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,1417.0
rmg_rxn_16704,Zeus,C[C]=N,[CH2]SC,4,1,0,False,3,1,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,430.0
rmg_rxn_16681,Zeus,C[C]=N,COCCC[O],6,1,2,False,6,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,8937.0
rmg_rxn_16702,Zeus,C[C]=N,ONC=C,4,2,1,False,3,2,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,396.0
rmg_rxn_16274,Zeus,ON=[CH],CC(=[C]C)N[NH],5,3,1,False,5,2,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,12402.0
rmg_rxn_16648,Zeus,CC=N,[CH2]CCOC=O,6,1,2,False,5,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16648,Zeus,CC=N,[CH2]CCOC=O,6,1,2,False,5,2,0,Zeus,True,,heuristics,crest,15021.0
rmg_rxn_16289,Zeus,[SH],C[CH]NO,2,1,1,False,3,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,1119.0
rmg_rxn_16556,Zeus,[CH2]CN=O,CC=N,4,2,1,False,3,2,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest,479.0
rmg_rxn_16365,Zeus,CC1[N]O1,C[CH]NO,4,2,2,False,7,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,11089.0
rmg_rxn_16488,Zeus,CC=N,[CH2]SC[CH2],5,1,0,False,4,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,1301.0
rmg_rxn_16315,Zeus,CC[S],C[CH]NO,4,1,1,False,5,0,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,10768.0
rmg_rxn_16764,Zeus,C[C]=N,[NH-][NH2+]C=CC,5,3,0,False,4,2,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest,2820.0
rmg_rxn_16533,Zeus,CC=N,[CH2]CCOC,6,1,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16533,Zeus,CC=N,[CH2]CCOC,6,1,1,False,5,1,0,Zeus,True,,heuristics,crest,73111.0
rmg_rxn_16678,Zeus,CC=N,CO[CH]CC[O],6,1,2,False,6,1,0,Zeus,False,No conformer was found to be isomorphic with the 2D graph representation,,crest_debug_statement,8932.0
rmg_rxn_16473,Zeus,CC=[N],CCN=O,4,2,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16473,Zeus,CC=[N],CCN=O,4,2,1,False,3,2,0,Zeus,True,,heuristics,crest,10976.0
rmg_rxn_16506,Zeus,CC=N,[CH2]CCO,5,1,1,False,4,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16506,Zeus,CC=N,[CH2]CCO,5,1,1,False,4,1,0,Zeus,True,,heuristics,crest,6821.0
rmg_rxn_16597,Zeus,[CH2]CO,CC=N,4,1,1,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16597,Zeus,[CH2]CO,CC=N,4,1,1,False,3,1,0,Zeus,True,,heuristics,crest,4085.0
rmg_rxn_16807,Zeus,C[C]=N,C=C=CC,6,1,0,False,2,3,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16807,Zeus,C[C]=N,C=C=CC,6,1,0,False,2,3,0,Zeus,True,,heuristics,crest_debug_statement,25374.0
rmg_rxn_16650,Zeus,C[C]=N,ON1CC1,4,2,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16650,Zeus,C[C]=N,ON1CC1,4,2,1,False,5,1,0,Zeus,False,Could not determine likely TS conformer,,crest,27268.0
rmg_rxn_16654,Zeus,NN=O,C[C]=N,2,3,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16654,Zeus,NN=O,C[C]=N,2,3,1,False,2,2,0,Zeus,True,,heuristics,crest,2807.0
rmg_rxn_16460,Zeus,CC=N,C[CH]CC,6,1,0,False,4,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16460,Zeus,CC=N,C[CH]CC,6,1,0,False,4,1,0,Zeus,True,,heuristics,crest,23022.0
rmg_rxn_16484,Zeus,CC=[N],CC[NH],4,2,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16484,Zeus,CC=[N],CC[NH],4,2,0,False,3,1,0,Zeus,True,,heuristics,crest,16081.0
rmg_rxn_16693,Zeus,[O-][NH+]1CN1,CC=[N],3,3,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16693,Zeus,[O-][NH+]1CN1,CC=[N],3,3,1,False,5,1,0,Zeus,False,Could not determine likely TS conformer,,crest,27728.0
rmg_rxn_16738,Zeus,C[C]=N,CC=CC,6,1,0,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16738,Zeus,C[C]=N,CC=CC,6,1,0,False,3,2,0,Zeus,True,,heuristics,crest,12000.0
rmg_rxn_16640,Zeus,CC=N,[CH2]CC=O,5,1,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16640,Zeus,CC=N,[CH2]CC=O,5,1,1,False,3,2,0,Zeus,True,,heuristics,crest,8587.0
rmg_rxn_16532,Zeus,CC=N,CC[CH]OC,6,1,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16532,Zeus,CC=N,CC[CH]OC,6,1,1,False,5,1,0,Zeus,True,,heuristics,crest,20218.0
rmg_rxn_16751,Zeus,CC=[N],CC=COO,5,1,2,False,4,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16751,Zeus,CC=[N],CC=COO,5,1,2,False,4,2,0,Zeus,True,,heuristics,crest,90478.0
rmg_rxn_16735,Zeus,CC=[N],CCC=NN,5,3,0,False,4,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16735,Zeus,CC=[N],CCC=NN,5,3,0,False,4,2,0,Zeus,True,,heuristics,crest,7752.0
rmg_rxn_16706,Zeus,C[C]=N,[N-]=[NH+]CCC,5,3,0,False,4,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16706,Zeus,C[C]=N,[N-]=[NH+]CCC,5,3,0,False,4,2,0,Zeus,True,,autotst,crest,47802.0
rmg_rxn_16480,Zeus,ON=O,CC=[N],2,2,2,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16480,Zeus,ON=O,CC=[N],2,2,2,False,2,2,0,Zeus,True,,heuristics,crest,4061.0
rmg_rxn_16803,Zeus,CC=N,C=[C]C=C,6,1,0,False,2,3,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16803,Zeus,CC=N,C=[C]C=C,6,1,0,False,2,3,0,Zeus,True,,heuristics,crest_debug_statement,20270.0
rmg_rxn_16705,Zeus,CC=[N],[N-]=[NH+]CCC,5,3,0,False,4,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16705,Zeus,CC=[N],[N-]=[NH+]CCC,5,3,0,False,4,2,0,Zeus,True,,heuristics,crest,38393.0
rmg_rxn_16531,Zeus,CC=N,C[CH]COC,6,1,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16531,Zeus,CC=N,C[CH]COC,6,1,1,False,5,1,0,Zeus,True,,heuristics,crest,50768.0
rmg_rxn_16525,Zeus,CC=N,[CH2]SCC,5,1,0,False,4,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16525,Zeus,CC=N,[CH2]SCC,5,1,0,False,4,1,0,Zeus,True,,heuristics,crest,66485.0
rmg_rxn_16694,Zeus,[O-][NH+]1CN1,C[C]=N,3,3,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16694,Zeus,[O-][NH+]1CN1,C[C]=N,3,3,1,False,5,1,0,Zeus,False,Could not determine likely TS conformer,,crest,12372.0
rmg_rxn_16796,Zeus,C[C]=N,CC,4,1,0,False,2,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16796,Zeus,C[C]=N,CC,4,1,0,False,2,1,0,Zeus,True,,autotst,crest_debug_statement,8460.0
rmg_rxn_16710,Zeus,C[C]=N,[N-]=[NH+]C(=CC)C,6,3,0,False,4,3,0,Zeus,False,Could not troubleshoot geometry optimization of reactants or products,,crest_debug_statement,142819.0
rmg_rxn_16801,Zeus,NN,CC=[N],2,3,0,False,2,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16801,Zeus,NN,CC=[N],2,3,0,False,2,1,0,Zeus,False,Could not determine likely TS conformer,,crest_debug_statement,64057.0
rmg_rxn_16698,Zeus,N=O,C[C]=N,2,2,1,False,1,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16698,Zeus,N=O,C[C]=N,2,2,1,False,1,2,0,Zeus,False,Could not determine likely TS conformer,,crest,43544.0
rmg_rxn_16653,Zeus,NN=O,CC=[N],2,3,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16653,Zeus,NN=O,CC=[N],2,3,1,False,2,2,0,Zeus,True,,heuristics,crest,25389.0
rmg_rxn_16528,Zeus,CC=N,C[CH]OCC,6,1,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16528,Zeus,CC=N,C[CH]OCC,6,1,1,False,5,1,0,Zeus,True,,heuristics,crest,9579.0
rmg_rxn_16804,Zeus,CC=[N],C=C=CC,6,1,0,False,2,3,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16804,Zeus,CC=[N],C=C=CC,6,1,0,False,2,3,0,Zeus,True,,heuristics,crest_debug_statement,22948.0
rmg_rxn_16800,Zeus,C[C]=N,CC=CC1C=CC=CC1,11,1,0,False,7,4,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16800,Zeus,C[C]=N,CC=CC1C=CC=CC1,11,1,0,False,7,4,0,Zeus,True,,heuristics,crest_debug_statement,162165.0
rmg_rxn_16510,Zeus,CC=N,[CH2]C=C,5,1,0,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16510,Zeus,CC=N,[CH2]C=C,5,1,0,False,2,2,0,Zeus,False,Could not determine likely TS conformer,,crest,16780.0
rmg_rxn_16799,Zeus,CC=[N],CC=CC1C=CC=CC1,11,1,0,False,7,4,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16799,Zeus,CC=[N],CC=CC1C=CC=CC1,11,1,0,False,7,4,0,Zeus,True,,heuristics,crest_debug_statement,387218.0
rmg_rxn_16639,Zeus,CC=N,C[CH]C=O,5,1,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16639,Zeus,CC=N,C[CH]C=O,5,1,1,False,3,2,0,Zeus,True,,heuristics,crest,3871.0
rmg_rxn_16643,Zeus,CC=N,[CH2]OCCC=O,6,1,2,False,5,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16643,Zeus,CC=N,[CH2]OCCC=O,6,1,2,False,5,2,0,Zeus,True,,heuristics,crest,22660.0
rmg_rxn_16755,Zeus,CC=[N],CCNOC=CC,7,2,1,False,6,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16755,Zeus,CC=[N],CCNOC=CC,7,2,1,False,6,2,0,Zeus,True,,heuristics,crest,43520.0
rmg_rxn_16505,Zeus,CC=N,CC[CH]O,5,1,1,False,4,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16505,Zeus,CC=N,CC[CH]O,5,1,1,False,4,1,0,Zeus,True,,heuristics,crest,4604.0
rmg_rxn_16467,Zeus,CC=N,[CH]1COCOC1,6,1,2,False,7,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16467,Zeus,CC=N,[CH]1COCOC1,6,1,2,False,7,1,0,Zeus,True,,heuristics,crest,17600.0
rmg_rxn_16512,Zeus,CC=N,[CH]=CC,5,1,0,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16512,Zeus,CC=N,[CH]=CC,5,1,0,False,2,2,0,Zeus,False,Could not determine likely TS conformer,,crest,9813.0
rmg_rxn_16589,Zeus,[SH],C[C]=N,2,1,0,False,1,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16589,Zeus,[SH],C[C]=N,2,1,0,False,1,1,0,Zeus,False,Could not determine likely TS conformer,,crest,1895.0
rmg_rxn_16814,Zeus,C[C]=N,[N-]=[NH+]C1CC=CC=C1,8,3,0,False,6,4,0,Zeus,True,Symmetry GCLIB Error,,crest_debug_statement,187994.0
rmg_rxn_16672,Zeus,CC=[N],[O-][NH+]=CC,4,2,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16672,Zeus,CC=[N],[O-][NH+]=CC,4,2,1,False,3,2,0,Zeus,True,,heuristics,crest,18767.0
rmg_rxn_16769,Zeus,[O-][NH+]=C,CC=[N],3,2,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16769,Zeus,[O-][NH+]=C,CC=[N],3,2,1,False,2,2,0,Zeus,False,Could not determine likely TS conformer,,crest,7679.0
rmg_rxn_16786,Zeus,[H],CC=N,2,1,0,False,1,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16786,Zeus,[H],CC=N,2,1,0,False,1,1,0,Zeus,True,,autotst,crest_debug_statement,8201.0
rmg_rxn_16548,Zeus,CC=N,[CH2]COCCC,7,1,1,False,6,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16548,Zeus,CC=N,[CH2]COCCC,7,1,1,False,6,1,0,Zeus,True,,heuristics,crest,16599.0
rmg_rxn_16522,Zeus,CC=N,[CH2]CC,5,1,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16522,Zeus,CC=N,[CH2]CC,5,1,0,False,3,1,0,Zeus,True,"Reactant or Product did not converge, but TS did",heuristics,crest,4296.0
rmg_rxn_16497,Zeus,C[CH]S,CC=N,4,1,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16497,Zeus,C[CH]S,CC=N,4,1,0,False,3,1,0,Zeus,True,,heuristics,crest,3867.0
rmg_rxn_16501,Zeus,CC=[N],CC=NO,4,2,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16501,Zeus,CC=[N],CC=NO,4,2,1,False,3,2,0,Zeus,True,,heuristics,crest,4976.0
rmg_rxn_16797,Zeus,N=N,CC=[N],2,3,0,False,1,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16797,Zeus,N=N,CC=[N],2,3,0,False,1,2,0,Zeus,False,Could not determine likely TS conformer,,crest_debug_statement,56917.0
rmg_rxn_16737,Zeus,CC=N,C[C]=CC,6,1,0,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16737,Zeus,CC=N,C[C]=CC,6,1,0,False,3,2,0,Zeus,False,Could not determine likely TS conformer,,crest,113766.0
rmg_rxn_16699,Zeus,CC=[N],ONC=C,4,2,1,False,3,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16699,Zeus,CC=[N],ONC=C,4,2,1,False,3,2,0,Zeus,False,Could not determine likely TS conformer,,crest,15229.0
rmg_rxn_16613,Zeus,C[C]=N,CCCOC,6,1,1,False,5,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16613,Zeus,C[C]=N,CCCOC,6,1,1,False,5,1,0,Zeus,True,,heuristics,crest,29106.0
rmg_rxn_16743,Zeus,ON=N,CC=[N],2,3,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16743,Zeus,ON=N,CC=[N],2,3,1,False,2,2,0,Zeus,True,,heuristics,crest,8879.0
rmg_rxn_16776,Zeus,CC=N,[CH2]CN,4,2,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16776,Zeus,CC=N,[CH2]CN,4,2,0,False,3,1,0,Zeus,True,,autotst,crest_debug_statement,24813.0
rmg_rxn_16496,Zeus,CC=[N],CCS,4,1,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16496,Zeus,CC=[N],CCS,4,1,0,False,3,1,0,Zeus,True,,heuristics,crest,10791.0
rmg_rxn_16731,Zeus,CC=N,[CH2]OCOC=C,6,1,2,False,5,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16731,Zeus,CC=N,[CH2]OCOC=C,6,1,2,False,5,2,0,Zeus,True,,heuristics,crest,65749.0
rmg_rxn_16521,Zeus,CC=N,C[CH]C,5,1,0,False,3,1,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16521,Zeus,CC=N,C[CH]C,5,1,0,False,3,1,0,Zeus,True,,heuristics,crest,6718.0
rmg_rxn_16745,Zeus,ON=N,C[C]=N,2,3,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16745,Zeus,ON=N,C[C]=N,2,3,1,False,2,2,0,Zeus,False,Could not determine likely TS conformer,,crest,9724.0
rmg_rxn_16778,Zeus,ON=[CH],CC=N,3,2,1,False,2,2,0,Zeus,False,QSUB Illegal attribute or resource value select.mem,,crest_debug_statement,
rmg_rxn_16778,Zeus,ON=[CH],CC=N,3,2,1,False,2,2,0,Zeus,False,Could not determine likely TS conformer,,crest_debug_statement,64668.0
